triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Screaming Jets', 'PART_OF', 'National Film Board of Canada');False;;True;[('Screaming Jets (film)', 'LOCATED_IN', 'Canada'), ('Screaming Jets (film)', 'country', 'Canada'), ('Screaming Jets (film)', 'type', 'film'), ('Screaming Jets (film)', 'subject', 'National Film Board of Canada documentaries'), ('Screaming Jets (film)', 'wikiPageWikiLink', 'National Film Board of Canada documentaries'), ('Screaming Jets (film)', 'wikiPageWikiLink', 'National Film Board of Canada'), ('Screaming Jets (film)', 'studio', 'National Film Board of Canada'), ('Screaming Jets (film)', 'PRODUCED_BY', 'National Film Board of Canada'), ('Screaming Jets (film)', 'productionCompany', 'National Film Board of Canada')]
('Kathryn Aalto', 'BORN_IN', 'Escalon');False;;True;[('Kathryn Aalto', 'subject', 'People from Escalon, California'), ('Kathryn Aalto', 'wikiPageWikiLink', 'People from Escalon, California')]
('Kathryn Aalto', 'HAS_NATIONALITY', 'United States');False;;False;
('Exeter', 'LOCATED_IN', 'England');False;;False;
('Escalon', 'LOCATED_IN', 'United States');False;;False;
('Indian Mountain Site', 'LOCATED_IN', 'Lyons');False;;True;[('Indian Mountain Site (Site ID: 5BL876)', 'comment', 'The Indian Mountain Site (Site ID: 5BL876) is an archaeological site near Lyons, Colorado.'), ('Indian Mountain Site (Site ID: 5BL876)', 'abstract', 'The Indian Mountain Site (Site ID: 5BL876) is an archaeological site near Lyons, Colorado.'), ('Indian Mountain Site (Site ID: 5BL876)', 'wikiPageWikiLink', 'Lyons, Colorado')]
('Lyons', 'LOCATED_IN', 'Boulder County');False;;True;[('Lyon', 'collapsed', 'y'), ('Lyon', 'LOCATED_IN', 'Lyon , elevation: , 1991–2020 normals, extremes 1920–present'), ('Lyon', 'metricFirst', 'Y'), ('Lyon', 'metricFirst', 'y'), ('Lyon', 'singleLine', 'Y'), ('Lyon', 'singleLine', 'y')]
('Frank Manly Thorn', 'BORN_ON', '07/12/1836');True;[('Frank Manly Thorn', 'BORN_ON', '1836'), ('Frank Manly Thorn', 'BORN_ON', '1836')];True;[('Frank Manly Thorn', 'BORN_IN', '1836'), ('Frank Manly Thorn', 'BORN_ON', '1836'), ('Frank Manly Thorn', 'BORN_IN', '1836'), ('Frank Manly Thorn', 'BORN_ON', '1836')]
('Frank Manly Thorn', 'DIED_ON', '14/04/1907');True;[('Frank Manly Thorn', 'DIED_ON', '1907'), ('Frank Manly Thorn', 'DIED_ON', '1907')];True;[('Frank Manly Thorn', 'OCCURRED_IN', '1907'), ('Frank Manly Thorn', 'OCCURRED_IN', '1907'), ('Frank Manly Thorn', 'DIED_IN', '1907'), ('Frank Manly Thorn', 'DIED_ON', '1907'), ('Frank Manly Thorn', 'DIED_IN', '1907'), ('Frank Manly Thorn', 'DIED_ON', '1907')]
('Frank Manly Thorn', 'HAS_NATIONALITY', 'American');True;[('Frank Manly Thorn', 'HAS_NATIONALITY', 'American'), ('Frank Manly Thorn', 'HAS_NATIONALITY', 'American')];True;[('Frank Manly Thorn', 'subject', '19th-century American inventors'), ('Frank Manly Thorn', 'subject', '19th-century American journalists'), ('Frank Manly Thorn', 'subject', '19th-century American politicians'), ('Frank Manly Thorn', 'subject', 'American humorists'), ('Frank Manly Thorn', 'subject', 'American lawyers'), ('Frank Manly Thorn', 'subject', 'American male journalists'), ('Frank Manly Thorn', 'subject', '19th-century American male writers'), ('Frank Manly Thorn', 'subject', 'American freelance journalists'), ('Frank Manly Thorn', 'wikiPageWikiLink', '19th-century American inventors'), ('Frank Manly Thorn', 'wikiPageWikiLink', '19th-century American journalists'), ('Frank Manly Thorn', 'wikiPageWikiLink', '19th-century American politicians'), ('Frank Manly Thorn', 'wikiPageWikiLink', 'American humorists'), ('Frank Manly Thorn', 'wikiPageWikiLink', 'American lawyers'), ('Frank Manly Thorn', 'wikiPageWikiLink', 'American male journalists'), ('Frank Manly Thorn', 'wikiPageWikiLink', '19th-century American male writers'), ('Frank Manly Thorn', 'wikiPageWikiLink', 'American freelance journalists'), ('Frank Manly Thorn', 'HAS_NATIONALITY', 'American'), ('Frank Manly Thorn', 'nationality', 'United States of America'), ('Frank Manly Thorn', 'HAS_NATIONALITY', 'American'), ('Frank Manly Thorn', 'nationality', 'United States of America')]
('Frank Manly Thorn', 'HAS_OCCUPATION', 'Frank Manly Thorn');False;;True;[('Frank Manly Thorn', 'label', 'Frank Manly Thorn'), ('Frank Manly Thorn', 'sameAs', 'Frank Manly Thorn'), ('Frank Manly Thorn', 'sameAs', 'Frank Manly Thorn'), ('Frank Manly Thorn', 'wasDerivedFrom', 'Frank Manly Thorn?oldid=1118507553&ns=0'), ('Frank Manly Thorn', 'termPeriod', 'Frank Manly Thorn  Tenure  1'), ('Frank Manly Thorn', 'isPrimaryTopicOf', 'Frank Manly Thorn')]
('Una Himachal railway station', 'LOCATED_IN', 'Una City');False;;True;"[('Una Himachal railway station', 'comment', 'Una Himachal railway station, code name ""UHL"", is an important and main station in Una district which is located near Regional Government Hospital on Una–Hamirpur Highway in Una City which is the first broad gauge of Himachal Pradesh. The ISBT Una is 2 km from station. Auto rickshaws and cabs are available here all the time. Una Himachal railway station is directly connected to the country\'s capital Delhi, and to Chandigarh.'), ('Una Himachal railway station', 'LOCATED_IN', 'India'), ('Una Himachal railway station', 'abstract', 'Una Himachal railway station, code name ""UHL"", is an important and main station in Una district which is located near Regional Government Hospital on Una–Hamirpur Highway in Una City which is the first broad gauge of Himachal Pradesh. The ISBT Una is 2 km from station. Auto rickshaws and cabs are available here all the time. Una Himachal railway station is directly connected to the country\'s capital Delhi, and to Chandigarh. Second-class waiting room, deluxe toilets, and water coolers, are available in the station. The station has two platforms and three rail tracks. Station is well rain sheltered. Rail tracks are electrified.')]"
('Una Himachal railway station', 'CONNECTED_TO', 'Delhi');False;;True;"[('Una Himachal railway station', 'comment', 'Una Himachal railway station, code name ""UHL"", is an important and main station in Una district which is located near Regional Government Hospital on Una–Hamirpur Highway in Una City which is the first broad gauge of Himachal Pradesh. The ISBT Una is 2 km from station. Auto rickshaws and cabs are available here all the time. Una Himachal railway station is directly connected to the country\'s capital Delhi, and to Chandigarh.'), ('Una Himachal railway station', 'abstract', 'Una Himachal railway station, code name ""UHL"", is an important and main station in Una district which is located near Regional Government Hospital on Una–Hamirpur Highway in Una City which is the first broad gauge of Himachal Pradesh. The ISBT Una is 2 km from station. Auto rickshaws and cabs are available here all the time. Una Himachal railway station is directly connected to the country\'s capital Delhi, and to Chandigarh. Second-class waiting room, deluxe toilets, and water coolers, are available in the station. The station has two platforms and three rail tracks. Station is well rain sheltered. Rail tracks are electrified.'), ('Una Himachal railway station', 'wikiPageWikiLink', 'Una Himachal–New Delhi Jan Shatabdi Express')]"
('Una Himachal railway station', 'CONNECTED_TO', 'Chandigarh');False;;True;"[('Una Himachal railway station', 'comment', 'Una Himachal railway station, code name ""UHL"", is an important and main station in Una district which is located near Regional Government Hospital on Una–Hamirpur Highway in Una City which is the first broad gauge of Himachal Pradesh. The ISBT Una is 2 km from station. Auto rickshaws and cabs are available here all the time. Una Himachal railway station is directly connected to the country\'s capital Delhi, and to Chandigarh.'), ('Una Himachal railway station', 'abstract', 'Una Himachal railway station, code name ""UHL"", is an important and main station in Una district which is located near Regional Government Hospital on Una–Hamirpur Highway in Una City which is the first broad gauge of Himachal Pradesh. The ISBT Una is 2 km from station. Auto rickshaws and cabs are available here all the time. Una Himachal railway station is directly connected to the country\'s capital Delhi, and to Chandigarh. Second-class waiting room, deluxe toilets, and water coolers, are available in the station. The station has two platforms and three rail tracks. Station is well rain sheltered. Rail tracks are electrified.')]"
('Una Himachal railway station', 'NEAR', 'ISBT Una');False;;True;"[('Una Himachal railway station', 'comment', 'Una Himachal railway station, code name ""UHL"", is an important and main station in Una district which is located near Regional Government Hospital on Una–Hamirpur Highway in Una City which is the first broad gauge of Himachal Pradesh. The ISBT Una is 2 km from station. Auto rickshaws and cabs are available here all the time. Una Himachal railway station is directly connected to the country\'s capital Delhi, and to Chandigarh.'), ('Una Himachal railway station', 'abstract', 'Una Himachal railway station, code name ""UHL"", is an important and main station in Una district which is located near Regional Government Hospital on Una–Hamirpur Highway in Una City which is the first broad gauge of Himachal Pradesh. The ISBT Una is 2 km from station. Auto rickshaws and cabs are available here all the time. Una Himachal railway station is directly connected to the country\'s capital Delhi, and to Chandigarh. Second-class waiting room, deluxe toilets, and water coolers, are available in the station. The station has two platforms and three rail tracks. Station is well rain sheltered. Rail tracks are electrified.')]"
('Giulio Regeni', 'BORN_IN', 'Fiumicello, Italy');False;;True;[('Murder of Giulio Regeni', 'BORN_IN', 'Trieste'), ('Murder of Giulio Regeni', 'BORN_IN', 'Trieste'), ('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Fiumicello')]
('Giulio Regeni', 'HAS_NATIONALITY', 'Fiumicello, Italy');False;;True;[('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Fiumicello'), ('Murder of Giulio Regeni', 'HAS_NATIONALITY', 'Italians'), ('Murder of Giulio Regeni', 'nationality', 'Italians'), ('Murder of Giulio Regeni', 'HAS_NATIONALITY', 'Italians'), ('Murder of Giulio Regeni', 'nationality', 'Italians')]
('Giulio Regeni', 'STUDIED_AT', 'University of Cambridge');False;;True;[('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Cambridge University'), ('Murder of Giulio Regeni', 'wikiPageWikiLink', 'University of Cambridge'), ('Murder of Giulio Regeni', 'EDUCATED_AT', 'Cambridge University'), ('Murder of Giulio Regeni', 'almaMater', 'Cambridge University')]
('Giulio Regeni', 'MEMBER_OF', 'Oxford Analytica');False;;True;[('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Oxford Analytica')]
('Giulio Regeni', 'DIED_IN', 'Egypt');False;;True;[('Murder of Giulio Regeni', 'bodyDiscovered', 'Cairo, Egypt'), ('Murder of Giulio Regeni', 'subject', 'Human rights abuses in Egypt'), ('Murder of Giulio Regeni', 'subject', 'Unsolved murders in Egypt'), ('Murder of Giulio Regeni', 'subject', 'Missing person cases in Egypt'), ('Murder of Giulio Regeni', 'DIED_IN', '2016'), ('Murder of Giulio Regeni', 'wikiPageWikiLink', 'National Security Agency (Egypt)'), ('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Egypt'), ('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Muslim Brotherhood in Egypt'), ('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Human rights abuses in Egypt'), ('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Unsolved murders in Egypt'), ('Murder of Giulio Regeni', 'wikiPageWikiLink', 'Missing person cases in Egypt'), ('Murder of Giulio Regeni', 'DIED_IN', '2016'), ('Murder of Giulio Regeni', 'bodyDiscovered', 'Egypt')]
('Kellyn Taylor', 'BORN_ON', '1986-07-22');True;[('Kellyn Taylor', 'BORN_ON', '1986'), ('Kellyn Taylor', 'BORN_ON', '1986')];True;[('Kellyn Taylor', 'OCCURRED_IN', '1986'), ('Kellyn Taylor', 'OCCURRED_IN', '1986'), ('Kellyn Taylor', 'BORN_IN', '1986'), ('Kellyn Taylor', 'BORN_ON', '1986'), ('Kellyn Taylor', 'BORN_IN', '1986'), ('Kellyn Taylor', 'BORN_ON', '1986')]
('Kellyn Taylor', 'HAS_NATIONALITY', 'American');True;[('Kellyn Taylor', 'HAS_NATIONALITY', 'Americans'), ('Kellyn Taylor', 'nationality', 'Americans'), ('Kellyn Taylor', 'HAS_NATIONALITY', 'Americans'), ('Kellyn Taylor', 'nationality', 'Americans')];True;[('Kellyn Taylor', 'subject', 'Pan American Games bronze medalists for the United States'), ('Kellyn Taylor', 'subject', 'American female long-distance runners'), ('Kellyn Taylor', 'subject', 'Pan American Games medalists in athletics (track and field)'), ('Kellyn Taylor', 'subject', 'Pan American Games track and field athletes for the United States'), ('Kellyn Taylor', 'subject', 'American female marathon runners'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games bronze medalists for the United States'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Americans'), ('Kellyn Taylor', 'wikiPageWikiLink', 'American female long-distance runners'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games medalists in athletics (track and field)'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games track and field athletes for the United States'), ('Kellyn Taylor', 'wikiPageWikiLink', 'American female marathon runners'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Cross Country Cup'), ('Kellyn Taylor', 'HAS_NATIONALITY', 'Americans'), ('Kellyn Taylor', 'nationality', 'Americans'), ('Kellyn Taylor', 'stateOfOrigin', 'Americans'), ('Kellyn Taylor', 'HAS_NATIONALITY', 'Americans'), ('Kellyn Taylor', 'nationality', 'Americans')]
('Kellyn Taylor', 'HAS_OCCUPATION', 'long distance runner');False;;False;
('Kellyn Taylor', 'PARTICIPATES_IN', '2015 Pan American Games');False;;True;[('Kellyn Taylor', 'subject', 'Pan American Games bronze medalists for the United States'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'subject', 'Pan American Games medalists in athletics (track and field)'), ('Kellyn Taylor', 'subject', 'Pan American Games track and field athletes for the United States'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games bronze medalists for the United States'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'OCCURRED_IN', '2015'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games medalists in athletics (track and field)'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games track and field athletes for the United States')]
('Kellyn Taylor', 'RECEIVES', 'Pan American Games bronze medal');False;;True;[('Kellyn Taylor', 'subject', 'Pan American Games bronze medalists for the United States'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games'), ('Kellyn Taylor', 'wikiPageWikiLink', 'Pan American Games bronze medalists for the United States')]
('Eeva Park', 'BORN_IN', 'Tallinn');False;;True;[('Eeva Park', 'BORN_IN', '1950'), ('Eeva Park', 'subject', 'Writers from Tallinn'), ('Eeva Park', 'BORN_IN', '1950'), ('Eeva Park', 'wikiPageWikiLink', 'Tallinn'), ('Eeva Park', 'wikiPageWikiLink', 'Writers from Tallinn')]
('Eeva Park', 'BORN_ON', '09/09/1950');True;[('Eeva Park', 'BORN_ON', '1950'), ('Eeva Park', 'BORN_ON', '1950')];True;[('Eeva Park', 'OCCURRED_IN', '1950'), ('Eeva Park', 'OCCURRED_IN', '1950'), ('Eeva Park', 'BORN_IN', '1950'), ('Eeva Park', 'BORN_ON', '1950'), ('Eeva Park', 'BORN_IN', '1950'), ('Eeva Park', 'BORN_ON', '1950')]
('Eeva Park', 'HAS_NATIONALITY', 'Estonian');False;;True;"[('Eeva Park', 'subject', '20th-century Estonian novelists'), ('Eeva Park', 'subject', '20th-century Estonian women writers'), ('Eeva Park', 'subject', '21st-century Estonian women writers'), ('Eeva Park', 'subject', 'Estonian women novelists'), ('Eeva Park', 'subject', 'Estonian women poets'), ('Eeva Park', 'subject', '20th-century Estonian poets'), ('Eeva Park', 'subject', '21st-century Estonian novelists'), ('Eeva Park', 'subject', '21st-century Estonian poets'), ('Eeva Park', 'subject', 'Estonian women short story writers'), ('Eeva Park', 'wikiPageWikiLink', ""Estonian Writers' Union""), ('Eeva Park', 'wikiPageWikiLink', '20th-century Estonian novelists'), ('Eeva Park', 'wikiPageWikiLink', '20th-century Estonian women writers'), ('Eeva Park', 'wikiPageWikiLink', '21st-century Estonian women writers'), ('Eeva Park', 'wikiPageWikiLink', 'Estonian women novelists'), ('Eeva Park', 'wikiPageWikiLink', 'Estonian women poets'), ('Eeva Park', 'wikiPageWikiLink', 'Estonia'), ('Eeva Park', 'wikiPageWikiLink', '20th-century Estonian poets'), ('Eeva Park', 'wikiPageWikiLink', '21st-century Estonian novelists'), ('Eeva Park', 'wikiPageWikiLink', '21st-century Estonian poets'), ('Eeva Park', 'wikiPageWikiLink', 'Estonian women short story writers')]"
('Nathan Athaydes Campos Ferreira', 'BORN_IN', 'Porto Alegre');False;;False;
('Nathan Athaydes Campos Ferreira', 'BORN_ON', '18/01/1994');False;;False;
('Nathan Athaydes Campos Ferreira', 'HAS_NATIONALITY', 'Brazilian');False;;False;
('Cat Herders', 'PART_OF_EVENT', 'Super Bowl XXXIV');False;;True;[('Cat Herders', 'wikiPageWikiLink', 'Super Bowl')]
('Cat Herders', 'FAVORED_BY', 'Bill Clinton');False;;True;[('Cat Herders', 'wikiPageWikiLink', 'Bill Clinton')]
('Cat Herders', 'PRODUCED_BY', 'Fallon');False;;True;"[('Cat Herders', 'comment', 'Cat Herders is a commercial made by Fallon for Electronic Data Systems (EDS). Alluding to the management-speak idiom ""It\'s like herding cats"" that refers to the impossibility of controlling the uncontrollable, it posits an analogy between herding cats and the solution of seemingly impossible problems by EDS.'), ('Cat Herders', 'wikiPageWikiLink', 'Fallon Worldwide')]"
('Cat Herders', 'ADVERTISED_BY', 'Electronic Data Systems');False;;True;"[('Cat Herders', 'comment', 'Cat Herders is a commercial made by Fallon for Electronic Data Systems (EDS). Alluding to the management-speak idiom ""It\'s like herding cats"" that refers to the impossibility of controlling the uncontrollable, it posits an analogy between herding cats and the solution of seemingly impossible problems by EDS.'), ('Cat Herders', 'wikiPageWikiLink', 'Electronic Data Systems')]"
('Laurynas Beliauskas', 'BORN_IN', 'Klaipėda');True;[('Laurynas Beliauskas', 'BORN_IN', 'Klaipėda, Lithuania'), ('Laurynas Beliauskas', 'BORN_IN', 'Klaipėda')];True;[('Laurynas Beliauskas', 'BORN_IN', 'Klaipėda, Lithuania'), ('Laurynas Beliauskas', 'birthPlace', 'Klaipėda, Lithuania'), ('Laurynas Beliauskas', 'PLAYS_FOR', '→Nafta-Uni-Akvaservis Klaipėda'), ('Laurynas Beliauskas', 'team', '→Nafta-Uni-Akvaservis Klaipėda'), ('Laurynas Beliauskas', 'BORN_IN', 'Klaipėda'), ('Laurynas Beliauskas', 'birthPlace', 'Klaipėda'), ('Laurynas Beliauskas', 'BORN_IN', '1997'), ('Laurynas Beliauskas', 'subject', 'Basketball players from Klaipėda'), ('Laurynas Beliauskas', 'BORN_IN', '1997'), ('Laurynas Beliauskas', 'wikiPageWikiLink', 'Basketball players from Klaipėda'), ('Laurynas Beliauskas', 'wikiPageWikiLink', 'Klaipėda')]
('Laurynas Beliauskas', 'BORN_ON', '03/05/1997');True;[('Laurynas Beliauskas', 'BORN_ON', '1997'), ('Laurynas Beliauskas', 'BORN_ON', '1997')];True;[('Laurynas Beliauskas', 'OCCURRED_IN', '1997'), ('Laurynas Beliauskas', 'OCCURRED_IN', '1997'), ('Laurynas Beliauskas', 'BORN_IN', '1997'), ('Laurynas Beliauskas', 'BORN_ON', '1997'), ('Laurynas Beliauskas', 'BORN_IN', '1997'), ('Laurynas Beliauskas', 'BORN_ON', '1997')]
('Laurynas Beliauskas', 'HAS_NATIONALITY', 'Lithuanian');True;[('Laurynas Beliauskas', 'HAS_NATIONALITY', 'Lithuanian'), ('Laurynas Beliauskas', 'nationality', 'Lithuanian')];True;"[('Laurynas Beliauskas', 'HAS_NATIONALITY', 'Lithuanian'), ('Laurynas Beliauskas', 'nationality', 'Lithuanian'), ('Laurynas Beliauskas', 'subject', 'Lithuanian expatriate basketball people in Spain'), ('Laurynas Beliauskas', 'subject', ""Lithuanian men's basketball players""), ('Laurynas Beliauskas', 'wikiPageWikiLink', 'Lithuanian expatriate basketball people in Spain'), ('Laurynas Beliauskas', 'wikiPageWikiLink', ""Lithuanian men's basketball players"")]"
('Laurynas Beliauskas', 'PLAYS_FOR', 'Stal Ostrów Wielkopolski');False;;True;[('Laurynas Beliauskas', 'PLAYS_FOR', 'Fraport Skyliners'), ('Laurynas Beliauskas', 'PLAYS_FOR', '→Žalgiris-2 Kaunas'), ('Laurynas Beliauskas', 'PLAYS_FOR', '→Nafta-Uni-Akvaservis Klaipėda'), ('Laurynas Beliauskas', 'PLAYS_FOR', 'Skyliners Frankfurt'), ('Laurynas Beliauskas', 'PLAYS_FOR', 'BC Neptūnas'), ('Laurynas Beliauskas', 'PLAYS_FOR', 'BC Nevėžis'), ('Laurynas Beliauskas', 'PLAYS_FOR', 'Obradoiro CAB')]
('Stal Ostrów Wielkopolski', 'PARTICIPATES_IN', 'Polish Basketball League (PLK)');False;;False;
('German submarine U-3044', 'COMMANDED_BY', 'Kapitänleutnant Bernhard Jaek');False;;True;[('German submarine U-3044', 'wikiPageWikiLink', 'Kapitänleutnant')]
('German submarine U-3044', 'LAID_DOWN_AT', 'AG Weser, Bremen');False;;True;[('German submarine U-3044', 'wikiPageWikiLink', 'Bremen'), ('German submarine U-3044', 'wikiPageWikiLink', 'AG Weser'), ('German submarine U-3044', 'BUILT_BY', 'Bremen'), ('German submarine U-3044', 'shipBuilder', 'Bremen'), ('German submarine U-3044', 'BUILT_BY', 'AG Weser'), ('German submarine U-3044', 'shipBuilder', 'AG Weser'), ('German submarine U-3044', 'BUILT_BY', 'Bremen'), ('German submarine U-3044', 'builder', 'Bremen'), ('German submarine U-3044', 'BUILT_BY', 'AG Weser'), ('German submarine U-3044', 'builder', 'AG Weser')]
('Commissioning of U-3044', 'OCCURRED_ON', 'AG Weser, Bremen');False;;False;
('Launching of U-3044', 'OCCURRED_ON', 'AG Weser, Bremen');False;;False;
('German submarine U-3044', 'PARTICIPATED_IN', 'Maritime incident');False;;False;
('Gonionota rhacina', 'DESCRIBED_BY', 'Lord Walsingham');False;;False;
('Gonionota rhacina', 'LOCATED_IN', 'Guatemala');False;;True;[('Gonionota rhacina', 'wikiPageWikiLink', 'Guatemala')]
('Highlands Farm Pit', 'LOCATED_IN', 'Henley-on-Thames');False;;True;"[('Highlands Farm Pit', 'comment', 'Highlands Farm Pit is a 0.6-hectare (1.5-acre) geological Site of Special Scientific Interest in Henley-on-Thames in Oxfordshire. It is a Geological Conservation Review site. The site exposes gravel from the abandoned channel of the River Thames before the Anglian ice age pushed the river south around 450,000 years ago. It may date to the late Anglian Black Park Terrace which would make it the latest known exposure of the gravel floor of the old channel, and therefore of considerable importance. It has revealed large quantities of Palaeolithic flints, which are some of the earliest of their type known. It is described by Natural England as a ""crucial site"".'), ('Highlands Farm Pit', 'abstract', 'Highlands Farm Pit is a 0.6-hectare (1.5-acre) geological Site of Special Scientific Interest in Henley-on-Thames in Oxfordshire. It is a Geological Conservation Review site. The site exposes gravel from the abandoned channel of the River Thames before the Anglian ice age pushed the river south around 450,000 years ago. It may date to the late Anglian Black Park Terrace which would make it the latest known exposure of the gravel floor of the old channel, and therefore of considerable importance. It has revealed large quantities of Palaeolithic flints, which are some of the earliest of their type known. It is described by Natural England as a ""crucial site"". The site is a long narrow strip of land, and there is a footpath through it from the lane to the farm. Wikimedia Commons has media related to Highlands Farm Pit.'), ('Highlands Farm Pit', 'wikiPageWikiLink', 'Henley-on-Thames')]"
('Henley-on-Thames', 'LOCATED_IN', 'Oxfordshire');False;;False;
('Zachary Mooradian Furness', 'STUDIED_AT', 'Pennsylvania State University');False;;False;
('Zachary Mooradian Furness', 'STUDIED_AT', 'University of Pittsburgh');False;;False;
('Zachary Mooradian Furness', 'AUTHORED', 'One Less Car');False;;False;
('Zachary Mooradian Furness', 'AUTHORED', 'The NFL: Critical and Cultural Perspectives');False;;False;
('Zachary Mooradian Furness', 'AUTHORED', 'Punkademics');False;;False;
('William H. Huntington', 'BORN_IN', 'Durand, Wisconsin');False;;True;[('William H. Huntington', 'subject', 'People from Durand, Wisconsin'), ('William H. Huntington', 'BORN_IN', '1848'), ('William H. Huntington', 'wikiPageWikiLink', 'People from Durand, Wisconsin'), ('William H. Huntington', 'BORN_IN', '1848'), ('William H. Huntington', 'wikiPageWikiLink', 'Durand, Wisconsin')]
('William H. Huntington', 'DIED_IN', 'Durand, Wisconsin');False;;True;[('William H. Huntington', 'subject', 'People from Durand, Wisconsin'), ('William H. Huntington', 'DIED_IN', '1916'), ('William H. Huntington', 'wikiPageWikiLink', 'People from Durand, Wisconsin'), ('William H. Huntington', 'DIED_IN', '1916'), ('William H. Huntington', 'wikiPageWikiLink', 'Durand, Wisconsin')]
('William H. Huntington', 'HAS_OCCUPATION', 'William H. Huntington');False;;True;[('William H. Huntington', 'label', 'William H. Huntington'), ('William H. Huntington', 'sameAs', 'William H. Huntington'), ('William H. Huntington', 'sameAs', 'William H. Huntington'), ('William H. Huntington', 'wasDerivedFrom', 'William H. Huntington?oldid=1117869853&ns=0'), ('William H. Huntington', 'isPrimaryTopicOf', 'William H. Huntington')]
('William H. Huntington', 'HAS_NATIONALITY', 'William H. Huntington');False;;True;[('William H. Huntington', 'label', 'William H. Huntington'), ('William H. Huntington', 'sameAs', 'William H. Huntington'), ('William H. Huntington', 'sameAs', 'William H. Huntington'), ('William H. Huntington', 'wasDerivedFrom', 'William H. Huntington?oldid=1117869853&ns=0'), ('William H. Huntington', 'isPrimaryTopicOf', 'William H. Huntington')]
('William H. Huntington', 'BORN_ON', '1916');False;;True;[('William H. Huntington', 'OCCURRED_IN', '1916'), ('William H. Huntington', 'OCCURRED_IN', '1916'), ('William H. Huntington', 'BORN_ON', '1848'), ('William H. Huntington', 'DIED_IN', '1916'), ('William H. Huntington', 'DIED_ON', '1916'), ('William H. Huntington', 'BORN_ON', '1848'), ('William H. Huntington', 'DIED_IN', '1916'), ('William H. Huntington', 'DIED_ON', '1916')]
('Daphne glomerata', 'LOCATED_IN', 'Turkey');False;;True;[('Daphne glomerata', 'comment', 'Daphne glomerata is a shrub, of the family Thymelaeaceae. It is evergreen, and is found in Turkey and Caucasus.'), ('Daphne glomerata', 'abstract', 'Daphne glomerata is a shrub, of the family Thymelaeaceae. It is evergreen, and is found in Turkey and Caucasus.'), ('Daphne glomerata', 'wikiPageWikiLink', 'Turkey')]
('Daphne glomerata', 'LOCATED_IN', 'Caucasus');False;;True;[('Daphne glomerata', 'comment', 'Daphne glomerata is a shrub, of the family Thymelaeaceae. It is evergreen, and is found in Turkey and Caucasus.'), ('Daphne glomerata', 'abstract', 'Daphne glomerata is a shrub, of the family Thymelaeaceae. It is evergreen, and is found in Turkey and Caucasus.'), ('Daphne glomerata', 'wikiPageWikiLink', 'Caucasus')]
('Ethan Happ', 'HAS_NATIONALITY', 'Spanish Liga ACB');False;;True;[('Ethan Happ', 'HAS_NATIONALITY', 'American'), ('Ethan Happ', 'nationality', 'American'), ('Ethan Happ', 'wikiPageWikiLink', 'Liga ACB'), ('Ethan Happ', 'league', 'Liga ACB'), ('Ethan Happ', 'league', 'Liga ACB')]
('Ethan Happ', 'PLAYS_FOR', 'Gran Canaria');False;;True;[('Ethan Happ', 'PLAYS_FOR', 'Río Breogán'), ('Ethan Happ', 'PLAYS_FOR', '→Vanoli Cremona'), ('Ethan Happ', 'PLAYS_FOR', 'Riesen Ludwigsburg'), ('Ethan Happ', 'PLAYS_FOR', 'CB Breogán'), ('Ethan Happ', 'PLAYS_FOR', 'Fortitudo Bologna'), ('Ethan Happ', 'PLAYS_FOR', 'Dinamo Sassari'), ('Ethan Happ', 'PLAYS_FOR', 'Olympiacos B.C.'), ('Ethan Happ', 'PLAYS_FOR', 'CB Breogán')]
('Gran Canaria', 'LOCATED_IN', 'Spanish Liga ACB');False;;False;
