triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Carine Mbuh Ndoum Yoh', 'PARTICIPATES_IN', 'Cameroonian National Team');False;;False;
('Carine Mbuh Ndoum Yoh', 'LIVES_IN', 'Turkey');False;;True;"[('Carine Yoh', 'subject', ""Expatriate women's footballers in Turkey""), ('Carine Yoh', 'subject', 'Cameroonian expatriate sportspeople in Turkey'), ('Carine Yoh', 'wikiPageWikiLink', ""Expatriate women's footballers in Turkey""), ('Carine Yoh', 'wikiPageWikiLink', 'Cameroonian expatriate sportspeople in Turkey')]"
('Samuel Harlow Tefft', 'HAS_BUILDING', 'Nishnabotna Ferry House');False;;False;
('Nishnabotna Ferry House', 'LOCATED_IN', 'Lewis, Iowa');True;[('Nishnabotna Ferry House', 'LOCATED_IN', 'Lewis, Iowa'), ('Nishnabotna Ferry House', 'LOCATED_IN', 'Lewis, Iowa')];True;[('Nishnabotna Ferry House', 'LOCATED_IN', 'W. Minnesota St.'), ('Nishnabotna Ferry House', 'LOCATED_IN', 'Lewis, Iowa'), ('Nishnabotna Ferry House', 'location', 'Lewis, Iowa'), ('Nishnabotna Ferry House', 'wikiPageWikiLink', 'Lewis, Iowa'), ('Nishnabotna Ferry House', 'LOCATED_IN', 'Lewis, Iowa'), ('Nishnabotna Ferry House', 'location', 'Lewis, Iowa')]
('Oakwood Cemetery', 'HAS_BURIAL', 'Samuel Harlow Tefft');False;;False;
('National Register of Historic Places Listing', 'OCCURS_IN', 'Nishnabotna Ferry House');False;;False;
('Nishnabotna Ferry House', 'CROSSING', 'East Nishnabotna River');False;;True;[('Nishnabotna Ferry House', 'wikiPageWikiLink', 'East Nishnabotna River')]
('Synaptojanin 1', 'ENCODED_BY', 'SYNJ1');False;;True;[('Synaptojanin 1', 'comment', 'Synaptojanin 1 is a protein that in humans is encoded by the SYNJ1 gene.'), ('Synaptojanin 1', 'abstract', 'Synaptojanin 1 is a protein that in humans is encoded by the SYNJ1 gene.'), ('Synaptojanin 1', 'sameAs', 'SYNJ1'), ('Synaptojanin 1', 'sameAs', 'SYNJ1'), ('Synaptojanin 1', 'sameAs', 'SYNJ1')]
('Thinkmoney', 'HAS_SERVICE', 'Current Account');False;;True;"[('Thinkmoney', 'comment', ""Thinkmoney, stylised as thinkmoney, is a UK-based banking services provider that primarily offers current accounts for a fixed monthly fee with no overdraft or transaction charges. Thinkmoney's online system offers a budgeting service that sees customers money split into two accounts, one for spending and one for bills – an approach sometimes known as jam jar banking. Thinkmoney's current account has received a four-star mark by the .""), ('Thinkmoney', 'PRODUCES', 'Current Account, Credit Card, Insurance, Loan'), ('Thinkmoney', 'products', 'Current Account, Credit Card, Insurance, Loan'), ('Thinkmoney', 'wikiPageWikiLink', 'Current accounts')]"
('Thinkmoney', 'OFFERS_TOUR', 'Budgeting Service');False;;True;"[('Thinkmoney', 'comment', ""Thinkmoney, stylised as thinkmoney, is a UK-based banking services provider that primarily offers current accounts for a fixed monthly fee with no overdraft or transaction charges. Thinkmoney's online system offers a budgeting service that sees customers money split into two accounts, one for spending and one for bills – an approach sometimes known as jam jar banking. Thinkmoney's current account has received a four-star mark by the ."")]"
('Computer Failure Incident', 'OCCURS_IN', 'Thinkmoney');False;;False;
('Computer Failure Incident', 'OCCURS_IN', 'Thinkmoney');False;;False;
('Thinkmoney', 'HAS_ORGANIZATION', 'Fairbanking Foundation');False;;True;[('Thinkmoney', 'type', 'bank'), ('Thinkmoney', 'wikiPageWikiLink', 'Fairbanking Foundation')]
('Jazz Migration to Mexico', 'OCCURS_IN', 'Mexico');False;;True;[('Jazz', 'c', 'Category:Jazz'), ('Jazz', 'n', 'Category:Jazz'), ('Jazz', 's', 'Category:Jazz')]
('Jazz Migration to Mexico', 'HAS_LOCATION', 'Prohibition');False;;True;[('Jazz', 'c', 'Category:Jazz'), ('Jazz', 'n', 'Category:Jazz'), ('Jazz', 's', 'Category:Jazz')]
('Latin Jazz', 'IS_A_TYPE_OF', 'Jazz Migration to Mexico');False;;True;[('Jazz', 'label', 'Jazz'), ('Jazz', 'name', 'Jazz'), ('Jazz', 'name', 'Jazz'), ('Jazz', 'b', 'Jazz'), ('Jazz', 's', 'Category:Jazz'), ('Jazz', 'type', 'music'), ('Jazz', 'voy', 'Jazz'), ('Jazz', 'lcheading', 'jazz'), ('Jazz', 'type', 'Thing'), ('Jazz', 'type', 'genre'), ('Jazz', 'type', 'topical concept'), ('Jazz', 'type', 'music genre'), ('Jazz', 'type', 'Concept'), ('Jazz', 'type', 'music genre'), ('Jazz', 'seeAlso', 'Jazz'), ('Jazz', 'subject', 'Jazz')]
('Gonionota isastra', 'DESCRIBED_IN', 'None');False;;False;
('Gonionota isastra', 'HAS_AUTHOR', 'Edward Meyrick');False;;True;[('Gonionota isastra', 'wikiPageWikiLink', 'Edward Meyrick')]
('Gonionota isastra', 'OCCURS_IN', '1926');False;;True;[('Gonionota isastra', 'OCCURRED_IN', '1926'), ('Gonionota isastra', 'OCCURRED_IN', '1926'), ('Gonionota isastra', 'OCCURRED_IN', '1926'), ('Gonionota isastra', 'OCCURRED_IN', '1926'), ('Gonionota isastra', 'OCCURRED_IN', '1926')]
('Ace', 'BUILT_BY', 'Lürssen');True;[('Ace (yacht)', 'BUILT_BY', 'Lürssen'), ('Ace (yacht)', 'BUILT_BY', 'Lürssen')];True;[('Ace (yacht)', 'wikiPageWikiLink', 'Lürssen'), ('Ace (yacht)', 'wikiPageWikiLink', 'List of yachts built by Lürssen'), ('Ace (yacht)', 'BUILT_BY', 'Lürssen'), ('Ace (yacht)', 'shipBuilder', 'Lürssen'), ('Ace (yacht)', 'BUILT_BY', 'Lürssen'), ('Ace (yacht)', 'builder', 'Lürssen'), ('Carthage Palace', 'BUILT_BY', 'Olivier-Clément Cacoub')]
('Delivery of Ace', 'OCCURS_IN', 'Germany');False;;False;
"('Finbar ""Finn"" Warner', 'IS_CHARACTER_IN', 'Shortland Street')";False;;False;
"('Finbar ""Finn"" Warner', 'BORN_ON', '1993')";False;;False;
"('Lukas Whiting', 'PLAYS', 'Finbar ""Finn"" Warner')";False;;False;
"('Finbar ""Finn"" Warner', 'HAS_PREVIOUS_NAME', 'Burton')";False;;False;
"('Finbar ""Finn"" Warner', 'HAS_PREVIOUS_NAME', 'Connelly')";False;;False;
"('Finbar ""Finn"" Warner', 'IS_A_TYPE_OF', 'Finn Warner')";False;;False;
"('Finbar ""Finn"" Warner', 'IS_A_TYPE_OF', 'Finn Warner')";False;;False;
"('Finbar ""Finn"" Warner', 'IS_A_TYPE_OF', 'Finn Warner')";False;;False;
('Richard Louveteau Glasspool', 'BORN_ON', '1884');True;[('Richard Louveteau Glasspool', 'BORN_ON', '1884'), ('Richard Louveteau Glasspool', 'BORN_ON', '1884')];True;[('Richard Louveteau Glasspool', 'BORN_IN', '1884'), ('Richard Louveteau Glasspool', 'BORN_ON', '1884'), ('Richard Louveteau Glasspool', 'BORN_IN', '1884'), ('Richard Louveteau Glasspool', 'BORN_ON', '1884')]
('Richard Louveteau Glasspool', 'DIED_ON', '1949');True;[('Richard Louveteau Glasspool', 'DIED_ON', '1949'), ('Richard Louveteau Glasspool', 'DIED_ON', '1949')];True;[('Richard Louveteau Glasspool', 'DIED_IN', '1949'), ('Richard Louveteau Glasspool', 'DIED_ON', '1949'), ('Richard Louveteau Glasspool', 'DIED_IN', '1949'), ('Richard Louveteau Glasspool', 'DIED_ON', '1949')]
('Durnesh Lough', 'LOCATED_IN', 'County Donegal');True;[('Durnesh Lough', 'LOCATED_IN', 'County Donegal'), ('Durnesh Lough', 'LOCATED_IN', 'County Donegal')];True;[('Durnesh Lough', 'comment', 'Durnesh Lough is a sedimentary lagoon in the northwest of Ireland. It is located on the coast of south County Donegal.'), ('Durnesh Lough', 'abstract', 'Durnesh Lough is a sedimentary lagoon in the northwest of Ireland. It is located on the coast of south County Donegal.'), ('Durnesh Lough', 'LOCATED_IN', 'County Donegal'), ('Durnesh Lough', 'location', 'County Donegal'), ('Durnesh Lough', 'subject', 'Lakes of County Donegal'), ('Durnesh Lough', 'wikiPageWikiLink', 'Lakes of County Donegal'), ('Durnesh Lough', 'wikiPageWikiLink', 'County Donegal'), ('Durnesh Lough', 'LOCATED_IN', 'County Donegal'), ('Durnesh Lough', 'location', 'County Donegal'), ('Durnesh Lough', 'LOCATED_IN', 'Republic of Ireland')]
('Local elections in Scotland', 'HAS_PARTICIPANT', 'Labour Party');False;;False;
('Local elections in Scotland', 'HAS_PARTICIPANT', 'Conservative Party');False;;False;
('Local elections in Scotland', 'HAS_PARTICIPANT', 'Scottish National Party');False;;False;
('Local elections in Scotland', 'LOCATED_IN', 'Glasgow');False;;False;
('Local elections in Scotland', 'LOCATED_IN', 'Dundee');False;;False;
('Local elections in Scotland', 'LOCATED_IN', 'Edinburgh');False;;False;
('Local elections in Scotland', 'LOCATED_IN', 'Aberdeen');False;;False;
('Local elections in Scotland', 'LOCATED_IN', 'Cumbernauld');False;;False;
('Local elections in Scotland', 'LOCATED_IN', 'Stirling');False;;False;
('Local elections in Scotland', 'LOCATED_IN', 'Falkirk');False;;False;
('Stenoma ptychophthalma', 'DESCRIBED_BY', 'Edward Meyrick');False;;True;[('Stenoma ptychophthalma', 'subject', 'Taxa named by Edward Meyrick'), ('Stenoma ptychophthalma', 'wikiPageWikiLink', 'Edward Meyrick'), ('Stenoma ptychophthalma', 'wikiPageWikiLink', 'Taxa named by Edward Meyrick')]
('Stenoma ptychophthalma', 'OCCURRED_IN', '1930');True;[('Stenoma ptychophthalma', 'OCCURRED_IN', '1930'), ('Stenoma ptychophthalma', 'OCCURRED_IN', '1930'), ('Stenoma ptychophthalma', 'OCCURRED_IN', '1930'), ('Stenoma ptychophthalma', 'OCCURRED_IN', '1930'), ('Stenoma ptychophthalma', 'OCCURRED_IN', '1930')];True;[('Stenoma ptychophthalma', 'OCCURRED_IN', '1930'), ('Stenoma ptychophthalma', 'OCCURRED_IN', '1930'), ('Stenoma ptychophthalma', 'OCCURRED_IN', '1930'), ('Stenoma ptychophthalma', 'OCCURRED_IN', '1930'), ('Stenoma ptychophthalma', 'OCCURRED_IN', '1930')]
('Stenoma ptychophthalma', 'HAS_GENUS', 'Stenoma');False;;True;[('Stenoma ptychophthalma', 'label', 'Stenoma ptychophthalma'), ('Stenoma ptychophthalma', 'taxon', 'Stenoma ptychophthalma'), ('Stenoma ptychophthalma', 'subject', 'Stenoma'), ('Stenoma ptychophthalma', 'wikiPageWikiLink', 'Stenoma'), ('Stenoma ptychophthalma', 'sameAs', 'Stenoma ptychophthalma'), ('Stenoma ptychophthalma', 'sameAs', 'Stenoma ptychophthalma'), ('Stenoma ptychophthalma', 'sameAs', 'Stenoma ptychophthalma'), ('Stenoma ptychophthalma', 'sameAs', 'Stenoma ptychophthalma'), ('Stenoma ptychophthalma', 'wasDerivedFrom', 'Stenoma ptychophthalma?oldid=1104416569&ns=0'), ('Stenoma ptychophthalma', 'isPrimaryTopicOf', 'Stenoma ptychophthalma')]
('Black Flag', 'RELEASED_IN', '1992');False;;True;[('Black Flag (song)', 'OCCURRED_IN', '1992'), ('Black Flag (song)', 'OCCURRED_IN', '1992'), ('Black Flag (song)', 'OCCURRED_IN', '1992'), ('Black Flag (song)', 'OCCURRED_IN', '1992'), ('Black Flag (song)', 'OCCURRED_IN', '1992'), ('Black Flag (song)', 'OCCURRED_IN', '1992')]
"('Black Flag', 'FEATURED_IN', ""King's X"")";False;;True;"[('Black Flag (song)', 'cover', ""King's X - Black Flag.jpg""), ('Black Flag (song)', 'subject', ""King's X songs""), ('Black Flag (song)', 'wikiPageWikiLink', ""King's X""), ('Black Flag (song)', 'wikiPageWikiLink', ""King's X (album)""), ('Black Flag (song)', 'wikiPageWikiLink', ""King's X songs""), ('Black Flag (song)', 'album', ""King's X (album)""), ('Black Flag (song)', 'RECORDED_BY', ""King's X""), ('Black Flag (song)', 'artist', ""King's X""), ('Black Flag (song)', 'album', ""King's X (album)""), ('Black Flag (song)', 'RECORDED_BY', ""King's X""), ('Black Flag (song)', 'artist', ""King's X"")]"
"(""King's X"", 'HAS_MEMBER', 'Black Flag')";False;;False;
"(""King's X"", 'HAS_ORGANIZATION', 'Atlantic Records')";False;;False;
('Vista Bank', 'HAS_BRANCHES', 'Dallas');False;;True;[('Vista Bank', 'HAS_HEADQUARTERS', 'Dallas, Texas'), ('Vista Bank', 'hqLocationCity', 'Dallas, Texas'), ('Vista Bank', 'subject', 'Banks based in the Dallas–Fort Worth metroplex'), ('Vista Bank', 'wikiPageWikiLink', 'Banks based in the Dallas–Fort Worth metroplex'), ('Vista Bank', 'wikiPageWikiLink', 'Dallas')]
('Main Street Lending Program', 'OCCURS_IN', 'Texas');False;;False;
('Vista Bank', 'PARTICIPATES_IN', 'Paycheck Protection Program');False;;True;[('Vista Bank', 'wikiPageWikiLink', 'Paycheck Protection Program')]
('1989-90 Courage League National Division Three', 'HAS_PARTICIPANT', 'London Scottish');False;;True;[('1989–90 Courage League National Division Three', 'wikiPageWikiLink', 'London'), ('1989–90 Courage League National Division Three', 'wikiPageWikiLink', 'London Scottish F.C.'), ('1989–90 Courage League National Division Three', 'champions', 'London Scottish F.C.')]
('1989-90 Courage League National Division Three', 'HAS_PARTICIPANT', 'Wakefield');False;;True;[('1989–90 Courage League National Division Three', 'wikiPageWikiLink', 'Wakefield'), ('1989–90 Courage League National Division Three', 'wikiPageWikiLink', 'Wakefield RFC'), ('1989–90 Courage League National Division Three', 'runnersup', 'Wakefield RFC')]
('1989-90 Courage League National Division Three', 'HAS_PARTICIPANT', 'London Welsh');False;;True;[('1989–90 Courage League National Division Three', 'wikiPageWikiLink', 'London'), ('1989–90 Courage League National Division Three', 'wikiPageWikiLink', 'London Welsh RFC'), ('1989–90 Courage League National Division Three', 'relegated', 'London Welsh RFC')]
('London Scottish', 'WON_CHAMPIONSHIP', '1989-90 Courage League National Division Three');False;;False;
('Wakefield', 'WON_CHAMPIONSHIP', '1989-90 Courage League National Division Three');False;;False;
('London Welsh', 'RELEGATED_TO', 'Area League South');False;;False;
('London Scottish', 'PROMOTED_TO', 'National Division Two');False;;False;
('Wakefield', 'PROMOTED_TO', 'National Division Two');False;;False;
('Isles of Despair', 'HAS_AUTHOR', 'Barbara Thomson');False;;True;[('Isles of Despair', 'author', 'Ion Idriess'), ('Isles of Despair', 'author', 'Ion Idriess')]
('Shipwreck', 'OCCURS_IN', 'Isles of Despair');False;;False;
('Isles of Despair', 'SEQUEL_TO', 'The Wild White Man of Badu');False;;True;[('Isles of Despair', 'wikiPageWikiLink', 'The Wild White Man of Badu')]
('Parbhani Junction railway station', 'LOCATED_AT', 'Parbhani');False;;True;[('Parbhani Junction railway station', 'label', 'Parbhani Junction railway station'), ('Parbhani Junction railway station', 'comment', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati W'), ('Parbhani Junction railway station', 'name', 'Parbhani Junction'), ('Parbhani Junction railway station', 'name', 'Parbhani Junction'), ('Parbhani Junction railway station', 'address', 'Near District Court, Parbhani, Maharashtra'), ('Parbhani Junction railway station', 'mapDotLabel', 'Parbhani Junction railway station'), ('Parbhani Junction railway station', 'abstract', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati Weekly Express, Rameswaram Weekly Express are some important trains passing through here and these trains connect this city with various cities mentioned above'), ('Parbhani Junction railway station', 'address', 'Near District Court,Parbhani,Maharashtra'), ('Parbhani Junction railway station', 'subject', 'Railway stations in Parbhani district'), ('Parbhani Junction railway station', 'wikiPageWikiLink', 'Parbhani'), ('Parbhani Junction railway station', 'wikiPageWikiLink', 'Railway stations in Parbhani district'), ('Parbhani Junction railway station', 'wikiPageWikiLink', 'Parbhani-Parli line'), ('Parbhani Junction railway station', 'sameAs', 'Parbhani Junction railway station'), ('Parbhani Junction railway station', 'sameAs', 'Parbhani Junction railway station'), ('Parbhani Junction railway station', 'line', 'Parbhani-Parli line'), ('Parbhani Junction railway station', 'wasDerivedFrom', 'Parbhani Junction railway station?oldid=1109512523&ns=0'), ('Parbhani Junction railway station', 'servingRailwayLine', 'Parbhani-Parli line'), ('Parbhani Junction railway station', 'isPrimaryTopicOf', 'Parbhani Junction railway station')]
('Parbhani', 'HAS_RAILWAY_STATION', 'Parbhani Junction railway station');False;;True;[('Parbhani Junction railway station', 'label', 'Parbhani Junction railway station'), ('Parbhani Junction railway station', 'comment', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati W'), ('Parbhani Junction railway station', 'name', 'Parbhani Junction'), ('Parbhani Junction railway station', 'name', 'Parbhani Junction'), ('Parbhani Junction railway station', 'mapDotLabel', 'Parbhani Junction railway station'), ('Parbhani Junction railway station', 'abstract', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati Weekly Express, Rameswaram Weekly Express are some important trains passing through here and these trains connect this city with various cities mentioned above'), ('Parbhani Junction railway station', 'type', 'station'), ('Parbhani Junction railway station', 'type', 'station'), ('Parbhani Junction railway station', 'wikiPageWikiLink', 'Parbhani'), ('Parbhani Junction railway station', 'sameAs', 'Parbhani Junction railway station'), ('Parbhani Junction railway station', 'sameAs', 'Parbhani Junction railway station'), ('Parbhani Junction railway station', 'wasDerivedFrom', 'Parbhani Junction railway station?oldid=1109512523&ns=0'), ('Parbhani Junction railway station', 'isPrimaryTopicOf', 'Parbhani Junction railway station')]
('Parbhani District', 'HAS_RAILWAY_STATION', 'Parbhani Junction railway station');False;;False;
('Nanded railway division', 'HAS_RAILWAY_STATION', 'Parbhani Junction railway station');False;;False;
('Parbhani Junction railway station', 'HAS_LOCATION', 'Maharashtra');False;;True;[('Parbhani Junction railway station', 'comment', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati W'), ('Parbhani Junction railway station', 'address', 'Near District Court, Parbhani, Maharashtra'), ('Parbhani Junction railway station', 'abstract', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati Weekly Express, Rameswaram Weekly Express are some important trains passing through here and these trains connect this city with various cities mentioned above'), ('Parbhani Junction railway station', 'address', 'Near District Court,Parbhani,Maharashtra'), ('Parbhani Junction railway station', 'wikiPageWikiLink', 'Maharashtra'), ('Parbhani Junction railway station', 'wikiPageWikiLink', 'Aurangabad, Maharashtra')]
('Parbhani Junction railway station', 'SERVES', 'Sachkhand Express');False;;True;[('Parbhani Junction railway station', 'comment', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati W'), ('Parbhani Junction railway station', 'abstract', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati Weekly Express, Rameswaram Weekly Express are some important trains passing through here and these trains connect this city with various cities mentioned above'), ('Parbhani Junction railway station', 'wikiPageWikiLink', 'Sachkhand Express')]
('Parbhani Junction railway station', 'SERVES', 'Nagarsol-Narsapur Express');False;;True;[('Parbhani Junction railway station', 'comment', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati W'), ('Parbhani Junction railway station', 'abstract', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati Weekly Express, Rameswaram Weekly Express are some important trains passing through here and these trains connect this city with various cities mentioned above')]
('Parbhani Junction railway station', 'SERVES', 'Devagiri Express');False;;True;[('Parbhani Junction railway station', 'comment', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati W'), ('Parbhani Junction railway station', 'abstract', 'Parbhani Junction railway station (railway code PBN) located in Parbhani. It is the main railway station of Parbhani City & District. The station comes under Nanded railway division. It is an A-1 Category Station. The station is situated on Secunderabad–Manmad section of South Central Railway zone. The city has good connectivity to major cities of Maharashtra such as Aurangabad, Mumbai, Nagpur, Pune, Nanded, Nashik, Kolhapur, Shirdi, Pandharpur. It is also well connected to other Indian cities like New Delhi, Hyderabad, Visakhapatnam, Secunderabad, Bangalore, Bhopal, Surat, Ahmedabad, Okha, Amritsar, Agra, Jaipur, Chandigarh, Tirupati, Rameswaram.Sachkhand Express, Nagarsol-Narsapur Express, Devagiri Express, Marathwada Sampark Kranti Express, Hazur Sahib Nanded-Panvel Express, Tirupati Weekly Express, Rameswaram Weekly Express are some important trains passing through here and these trains connect this city with various cities mentioned above'), ('Parbhani Junction railway station', 'wikiPageWikiLink', 'Devagiri Express')]
