triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Canon C300', 'UPDATED_TO', 'Canon EOS C300 Mark II');False;;True;[('Canon EOS C300 Mark II', 'label', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark III', 'label', 'Canon EOS C300 Mark III')]
('Canon EOS C300 Mark II', 'UPDATED_TO', 'Canon EOS C300 Mark III');False;;True;[('Canon EOS C300 Mark II', 'label', 'Canon EOS C300 Mark II'), ('Canon EOS C300 Mark III', 'label', 'Canon EOS C300 Mark III')]
('Canon EOS C300 Mark II', 'HAS_FEATURE', '15-stops of dynamic range');False;;False;
('Canon EOS C300 Mark II', 'HAS_FEATURE', '4K XFAVC');False;;False;
('Canon EOS C300 Mark II', 'HAS_FEATURE', '12-bit internal recording');False;;False;
('Canon EOS C300 Mark II', 'HAS_FEATURE', 'Color matrices');False;;False;
('Canon EOS C300 Mark II', 'HAS_FEATURE', 'Raw motion video via external recorder');False;;False;
('Sihala', 'BELONGS_TO_FAMILY', 'Pholcidae');False;;True;[('Sihala', 'IS_SPECIES_OF', 'Pholcidae'), ('Sihala', 'parent taxon', 'Pholcidae'), ('Sihala', 'IS_SPECIES_OF', 'Pholcidae'), ('Sihala', 'parent taxon', 'Pholcidae')]
('Sihala', 'HAS_SPECIES', 'Sihala species 1');False;;True;[('Sihala', 'taxon name', 'Sihala'), ('Sihala', 'label', 'Sihala'), ('Sihala', 'taxon name', 'Sihala'), ('Sihala', 'label', 'Sihala')]
('Sihala', 'HAS_SPECIES', 'Sihala species 2');False;;True;[('Sihala', 'taxon name', 'Sihala'), ('Sihala', 'label', 'Sihala'), ('Sihala', 'taxon name', 'Sihala'), ('Sihala', 'label', 'Sihala')]
('Mahmoud Saad', 'BORN_ON', '12/01/1983');True;[('Mahmoud Saad', 'BORN_ON', '12/01/1983')];True;[('Mahmoud Saad', 'BORN_ON', '12/01/1983'), ('Mahmoud Saad', 'BORN_ON', '1987')]
('Mahmoud Saad', 'BORN_IN', 'Qatari');False;;True;[('Mahmoud Saad', 'BORN_IN', 'Egypt'), ('Mahmoud Saad', 'BORN_IN', 'Al Khankah'), ('Mahmoud Saad', 'BORN_IN', 'Egypt')]
('Mahmoud Saad', 'HAS_NATIONALITY', 'Egyptian');True;[('Mahmoud Saad', 'HAS_NATIONALITY', 'Egyptian'), ('Mahmoud Saad', 'HAS_NATIONALITY', 'Egyptian')];True;[('Mahmoud Saad', 'languages spoken, written or signed', 'Egyptian Arabic'), ('Mahmoud Saad', 'native language', 'Egyptian Arabic'), ('Mahmoud Saad', 'BORN_IN', 'Egypt'), ('Mahmoud Saad', 'place of birth', 'Egypt'), ('Mahmoud Saad', 'HAS_NATIONALITY', 'Egyptian'), ('Mahmoud Saad', 'country of citizenship', 'Egypt'), ('Mahmoud Saad', 'description', 'Egyptian footballer, born 12 January 1983'), ('Mahmoud Saad', 'HAS_NATIONALITY', 'Egyptian'), ('Mahmoud Saad', 'country of citizenship', 'Egypt'), ('Mahmoud Saad', 'native language', 'Egyptian Arabic'), ('Mahmoud Saad', 'languages spoken, written or signed', 'Egyptian Arabic'), ('Mahmoud Saad', 'BORN_IN', 'Egypt'), ('Mahmoud Saad', 'place of birth', 'Egypt')]
('John Allison', 'BORN_ON', '1884');True;[('John Allison', 'BORN_ON', '1884')];True;[('John Allison', 'BORN_ON', '1884'), ('John Allison', 'date of birth', '1884'), ('John Allison', 'description', 'association football player (1884-?)'), ('John Allison', 'BORN_ON', '20/05/1965')]
('John Allison', 'BORN_IN', 'Brigg');True;[('John Allison', 'BORN_IN', 'Brigg')];True;[('John Allison', 'BORN_IN', 'Brigg'), ('John Allison', 'place of birth', 'Brigg'), ('John Allison', 'BORN_IN', 'Cape Town')]
('John Allison', 'HAS_OCCUPATION', 'Gainsborough Trinity');False;;True;[('John Allison', 'HAS_OCCUPATION', 'association football player'), ('John Allison', 'occupation', 'association football player'), ('John Allison', 'PLAYS_FOR', 'Gainsborough Trinity F.C.'), ('John Allison', 'member of sports team', 'Gainsborough Trinity F.C.'), ('John Allison', 'HAS_OCCUPATION', 'critic'), ('John Allison', 'occupation', 'critic')]
('John Allison', 'PLAYS_FOR', 'Kiveton Park F.C.');True;[('John Allison', 'PLAYS_FOR', 'Kiveton Park F.C.')];True;[('John Allison', 'PLAYS_FOR', 'Mansfield Town F.C.'), ('John Allison', 'PLAYS_FOR', 'Gainsborough Trinity F.C.'), ('John Allison', 'PLAYS_FOR', 'Kiveton Park F.C.'), ('John Allison', 'member of sports team', 'Kiveton Park F.C.')]
('John Allison', 'PLAYS_FOR', 'Sutton Junction F.C.');False;;True;[('John Allison', 'PLAYS_FOR', 'Mansfield Town F.C.'), ('John Allison', 'PLAYS_FOR', 'Gainsborough Trinity F.C.'), ('John Allison', 'PLAYS_FOR', 'Kiveton Park F.C.')]
('John Allison', 'PLAYS_FOR', 'Mansfield Town F.C.');True;[('John Allison', 'PLAYS_FOR', 'Mansfield Town F.C.')];True;[('John Allison', 'PLAYS_FOR', 'Mansfield Town F.C.'), ('John Allison', 'member of sports team', 'Mansfield Town F.C.'), ('John Allison', 'PLAYS_FOR', 'Gainsborough Trinity F.C.'), ('John Allison', 'PLAYS_FOR', 'Kiveton Park F.C.')]
('Robert Kipniss', 'HAS_OCCUPATION', 'Robert Kipniss');False;;True;[('Robert Kipniss', 'HAS_OCCUPATION', 'painter'), ('Robert Kipniss', 'occupation', 'painter'), ('Robert Kipniss', 'given name', 'Robert'), ('Robert Kipniss', 'label', 'Robert Kipniss')]
('Robert Kipniss', 'LOCATED_IN', 'Hudson River, Westchester County, New York');False;;False;
('Robert Kipniss', 'LOCATED_IN', 'Northwestern Connecticut');False;;False;
('Robert Kipniss', 'MARRIED_TO', 'Laurie Lisle');False;;False;
('Robert Kipniss', 'DIVORCED_FROM', 'Jean Prutton');False;;False;
('1972 United States presidential election in Rhode Island', 'OCCURS_IN', 'Rhode Island');False;;True;[('1972 United States presidential election in Rhode Island', 'instance of', 'United States presidential election in Rhode Island'), ('1972 United States presidential election in Rhode Island', 'follows', '1968 United States presidential election in Rhode Island'), ('1972 United States presidential election in Rhode Island', 'followed by', '1976 United States presidential election in Rhode Island'), ('1972 United States presidential election in Rhode Island', 'applies to jurisdiction', 'Rhode Island'), ('1972 United States presidential election in Rhode Island', 'description', 'election in Rhode Island'), ('1972 United States presidential election in Rhode Island', 'label', '1972 United States presidential election in Rhode Island'), ('1972 United States presidential election in Rhode Island', 'alternative label', 'United States presidential election in Rhode Island, 1972'), ('1972 United States presidential election in Rhode Island', 'alternative label', '1972 US presidential election in Rhode Island')]
('Richard Nixon', 'PARTICIPATES_IN', '1972 United States presidential election in Rhode Island');False;;True;[('Richard Nixon', 'country of citizenship', 'United States')]
('George McGovern', 'PARTICIPATES_IN', '1972 United States presidential election in Rhode Island');False;;True;[('George McGovern', 'country of citizenship', 'United States')]
('1972 United States presidential election in Rhode Island', 'OCCURS_IN', 'Providence County');False;;False;
('1972 United States presidential election in Rhode Island', 'OCCURS_IN', 'East Providence');False;;False;
('1972 United States presidential election in Rhode Island', 'OCCURS_IN', 'North Providence');False;;False;
('Ilona Keserü Ilona', 'CREATED', 'Twofold movement');False;;False;
('Twofold movement', 'LOCATED_IN', 'Hungarian National Museum');True;[('Twofold movement', 'LOCATED_IN', 'Hungarian National Museum')];True;[('Twofold movement', 'LOCATED_IN', 'Hungary'), ('Twofold movement', 'LOCATED_IN', 'Budapest'), ('Twofold movement', 'LOCATED_IN', 'Budapest'), ('Twofold movement', 'LOCATED_IN', 'Hungarian National Museum'), ('Twofold movement', 'location', 'Hungarian National Museum')]
('Gerald Alexander Larue', 'BORN_ON', '17/09/2014');False;;False;
('Gerald Alexander Larue', 'HAS_NATIONALITY', 'American');False;;False;
('Gerald Alexander Larue', 'HAS_OCCUPATION', 'Gerald Alexander Larue');False;;True;[('Alex', 'label', 'Alex')]
('Dorcadion urdzharicum', 'DESCRIBED_BY', 'Plavilstshikov');False;;False;
('Dorcadion urdzharicum', 'DESCRIBED_IN', '1937');False;;False;
('Dorcadion urdzharicum', 'LOCATED_IN', 'Kazakhstan');False;;False;
('Dalai Lama Awakening', 'CREATED_BY', 'Khashyar Darvich');False;;True;[('Dalai Lama Awakening', 'DIRECTED_BY', 'Khashyar Darvich'), ('Dalai Lama Awakening', 'director', 'Khashyar Darvich'), ('Dalai Lama Awakening', 'PRODUCED_BY', 'Khashyar Darvich'), ('Dalai Lama Awakening', 'producer', 'Khashyar Darvich'), ('Dalai Lama Awakening', 'description', '2014 film by Khashyar Darvich')]
('Dalai Lama Awakening', 'NARRATED_BY', 'Harrison Ford');False;;False;
('Dalai Lama Awakening', 'FEATURES', 'Dr. Michael Beckwith');False;;False;
('Dalai Lama Awakening', 'FEATURES', 'Fred Alan Wolf');False;;False;
('Dalai Lama Awakening', 'FEATURES', 'Amit Goswami');False;;False;
('Dalai Lama Awakening', 'FEATURES', 'Thom Hartmann');False;;False;
('Dalai Lama Awakening', 'FEATURES', 'Vicki Robin');False;;False;
('Dalai Lama Awakening', 'FEATURES', 'Vandana Shiva');False;;False;
('Dalai Lama Awakening', 'FEATURES', 'Elisabet Sahtouris');False;;False;
('Dalai Lama Awakening', 'FEATURES', 'Jean Houston');False;;False;
('CSA', 'PARTICIPATES_IN', '2016 Campeonato Brasileiro Série D');False;;False;
('Moto Club', 'PARTICIPATES_IN', '2016 Campeonato Brasileiro Série D');False;;False;
('São Bento', 'PARTICIPATES_IN', '2016 Campeonato Brasileiro Série D');False;;False;
('Volta Redonda', 'PARTICIPATES_IN', '2016 Campeonato Brasileiro Série D');False;;False;
('Chan Yuen Ting', 'HAS_OCCUPATION', 'Jiangsu L.F.C.');False;;False;
('Chan Yuen Ting', 'PARTICIPATES_IN', '2016 Championship');False;;False;
('Chan Yuen Ting', 'PARTICIPATES_IN', 'AFC Champions League Match');False;;False;
('Chan Yuen Ting', 'HOLDS', 'AFC Pro License');False;;False;
('Chan Yuen Ting', 'HOLDS', 'AFC Futsal Level 2 License');False;;False;
('Carl Benno Credé', 'BORN_IN', 'Dresden');False;;True;[('Benno Credé', 'BORN_IN', 'Berlin'), ('Benno Credé', 'DIED_IN', 'Dresden'), ('Benno Credé', 'place of death', 'Dresden')]
('Carl Benno Credé', 'HAS_NATIONALITY', 'Dresden');False;;True;[('Benno Credé', 'DIED_IN', 'Dresden'), ('Benno Credé', 'place of death', 'Dresden'), ('Benno Credé', 'HAS_NATIONALITY', 'German')]
('Carl Benno Credé', 'HAS_OCCUPATION', 'Carl Benno Credé');False;;True;[('Benno Credé', 'HAS_OCCUPATION', 'surgeon'), ('Benno Credé', 'occupation', 'surgeon'), ('Benno Credé', 'given name', 'Benno'), ('Benno Credé', 'label', 'Benno Credé')]
('Carl Benno Credé', 'STUDIED_AT', 'University of Zürich');False;;False;
('Carl Benno Credé', 'STUDIED_AT', 'University of Leipzig');False;;True;[('Benno Credé', 'EDUCATED_AT', 'Leipzig University'), ('Benno Credé', 'educated at', 'Leipzig University')]
('Carl Benno Credé', 'PARTICIPATES_IN', 'Franco-Prussian War');False;;True;[('Benno Credé', 'conflict', 'Franco-Prussian War')]
('Carl Benno Credé', 'WORKS_IN', 'Carolahaus');False;;False;
('Carl Benno Credé', 'WORKS_IN', 'Municipal hospital in Dresden-Johannstadt');False;;True;[('Benno Credé', 'DIED_IN', 'Dresden'), ('Benno Credé', 'place of death', 'Dresden')]
('Carl Benno Credé', 'PRODUCES', 'Colloidal silver (collargol)');False;;False;
('Carl Benno Credé', 'CREATED', 'Unguentum Credé');False;;False;
('Journeymen Tailors Union', 'LOCATED_IN', 'United States');True;[('Journeymen Tailors Union', 'LOCATED_IN', 'United States')];True;[('Journeymen Tailors Union', 'description', 'former trade union of the United States'), ('Journeymen Tailors Union', 'LOCATED_IN', 'United States'), ('Journeymen Tailors Union', 'country', 'United States')]
('Journeymen Tailors Union', 'AUTHORED', 'The Tailor');False;;False;
('Journeymen Tailors Union', 'PART_OF', 'Canada');False;;False;
('Journeymen Tailors Union', 'OPERATES_IN', 'Clothing industry');False;;False;
('Journeymen Tailors Union', 'HAS_PROFESSION', 'Craft unions');False;;False;
('Admiral Frank Sotheron', 'BORN_IN', 'Nottinghamshire');False;;False;
('Admiral Frank Sotheron', 'BORN_ON', '1765');True;[('Frank Sotheron', 'BORN_ON', '1765')];True;[('Frank Sotheron', 'BORN_ON', '1765'), ('Frank Sotheron', 'date of birth', '1765')]
('Admiral Frank Sotheron', 'DIED_ON', '1839');True;[('Frank Sotheron', 'DIED_ON', '1839')];True;[('Frank Sotheron', 'DIED_ON', '1839'), ('Frank Sotheron', 'date of death', '1839')]
('Admiral Frank Sotheron', 'HAS_OCCUPATION', 'Royal Navy Admiral');False;;True;[('Frank Sotheron', 'HAS_OCCUPATION', 'politician'), ('Frank Sotheron', 'occupation', 'politician'), ('Frank Sotheron', 'PART_OF', 'Royal Navy'), ('Frank Sotheron', 'military branch', 'Royal Navy')]
('Admiral Frank Sotheron', 'PARTICIPATES_IN', 'Member of Parliament for Nottinghamshire');False;;False;
('XHPNX-FM', 'OPERATES_IN', 'Pinotepa Nacional');False;;True;[('XHPNX-FM', 'description', 'Radio station in Santiago Pinotepa Nacional, Oaxaca')]
('CMI', 'OWNED_BY', 'López Lena family');False;;False;
('Fengtian', 'LOCATED_IN', 'Shoufeng Township');True;[('Fengtian railway station', 'LOCATED_IN', 'Shoufeng'), ('Fengtian railway station', 'LOCATED_IN', 'Shoufeng')];True;"[('Fengtian railway station', 'LOCATED_IN', 'Taiwan'), ('Fengtian railway station', 'LOCATED_IN', 'Shoufeng'), ('Fengtian railway station', 'LOCATED_IN', 'Shoufeng'), ('Fengtian railway station', 'located in the administrative territorial entity', 'Shoufeng'), ('Fengtian railway station', 'LOCATED_IN', 'Taiwan time'), ('Fengtian', 'LOCATED_IN', ""People's Republic of China""), ('Fengtian', 'LOCATED_IN', ""People's Republic of China""), ('Fengtian', 'LOCATED_IN', ""People's Republic of China""), ('Fengtian', 'LOCATED_IN', 'UTC+08:00'), ('Fengtian', 'LOCATED_IN', 'Anfu County'), ('Fengtian', 'LOCATED_IN', 'Anfu County')]"
('Shoufeng Township', 'LOCATED_IN', 'Hualien County');False;;False;
('Hualien County', 'LOCATED_IN', 'Taiwan');False;;False;
('Fengtian', 'OCCURS_ON', '1913');False;;True;[('Fengtian railway station', 'inception', '1 May 1913'), ('Fengtian railway station', 'date of official opening', '1 May 1913')]
('Jacques Houssin', 'BORN_ON', '19/09/1902');True;[('Jacques Houssin', 'BORN_ON', '19/09/1902'), ('Jacques Houssin', 'BORN_ON', '19/09/1902')];True;[('Jacques Houssin', 'BORN_ON', '19/09/1902'), ('Jacques Houssin', 'BORN_ON', '19/09/1902')]
('Jacques Houssin', 'BORN_ON', '19/09/1902');True;[('Jacques Houssin', 'BORN_ON', '19/09/1902'), ('Jacques Houssin', 'BORN_ON', '19/09/1902')];True;[('Jacques Houssin', 'BORN_ON', '19/09/1902'), ('Jacques Houssin', 'BORN_ON', '19/09/1902')]
('Jacques Houssin', 'DIED_ON', '08/05/1979');True;[('Jacques Houssin', 'DIED_ON', '08/05/1979'), ('Jacques Houssin', 'DIED_ON', '08/05/1979')];True;[('Jacques Houssin', 'DIED_ON', '08/05/1979'), ('Jacques Houssin', 'DIED_ON', '08/05/1979')]
('Jacques Houssin', 'DIED_ON', '08/05/1979');True;[('Jacques Houssin', 'DIED_ON', '08/05/1979'), ('Jacques Houssin', 'DIED_ON', '08/05/1979')];True;[('Jacques Houssin', 'DIED_ON', '08/05/1979'), ('Jacques Houssin', 'DIED_ON', '08/05/1979')]
('Jacques Houssin', 'HAS_OCCUPATION', 'film director');True;[('Jacques Houssin', 'HAS_OCCUPATION', 'film director'), ('Jacques Houssin', 'occupation', 'film director')];True;[('Jacques Houssin', 'HAS_OCCUPATION', 'politician'), ('Jacques Houssin', 'occupation', 'politician'), ('Jacques Houssin', 'HAS_OCCUPATION', 'business executive'), ('Jacques Houssin', 'occupation', 'business executive'), ('Jacques Houssin', 'HAS_OCCUPATION', 'commerçants et assimilés'), ('Jacques Houssin', 'occupation', 'commerçants et assimilés'), ('Jacques Houssin', 'HAS_OCCUPATION', 'film director'), ('Jacques Houssin', 'occupation', 'film director'), ('Jacques Houssin', 'HAS_OCCUPATION', 'screenwriter'), ('Jacques Houssin', 'occupation', 'screenwriter'), ('Jacques Houssin', 'description', 'French film director and screenwriter (1902–1979)')]
('Jacques Houssin', 'HAS_OCCUPATION', 'screenwriter');True;[('Jacques Houssin', 'HAS_OCCUPATION', 'screenwriter'), ('Jacques Houssin', 'occupation', 'screenwriter')];True;[('Jacques Houssin', 'HAS_OCCUPATION', 'politician'), ('Jacques Houssin', 'occupation', 'politician'), ('Jacques Houssin', 'HAS_OCCUPATION', 'business executive'), ('Jacques Houssin', 'occupation', 'business executive'), ('Jacques Houssin', 'HAS_OCCUPATION', 'commerçants et assimilés'), ('Jacques Houssin', 'occupation', 'commerçants et assimilés'), ('Jacques Houssin', 'HAS_OCCUPATION', 'film director'), ('Jacques Houssin', 'occupation', 'film director'), ('Jacques Houssin', 'HAS_OCCUPATION', 'screenwriter'), ('Jacques Houssin', 'occupation', 'screenwriter'), ('Jacques Houssin', 'description', 'French film director and screenwriter (1902–1979)')]
('Jeep Holland', 'HAS_OCCUPATION', 'A-Square Records');False;;False;
('Alec Palao', 'HAS_OCCUPATION', 'Big Beat Records');False;;False;
('A-Square Records', 'LOCATED_IN', 'Ann Arbor, Michigan');False;;False;
('Ann Arbor, Michigan', 'PART_OF', 'Michigan');False;;False;
"('Jeep Holland', 'PARTICIPATES_IN', ""A-Square (Of Course): The Story of Michigan's Legendary A-Square Records"")";False;;False;
"('Alec Palao', 'PARTICIPATES_IN', ""A-Square (Of Course): The Story of Michigan's Legendary A-Square Records"")";False;;False;
"('Scott Richardson', 'PARTICIPATES_IN', ""A-Square (Of Course): The Story of Michigan's Legendary A-Square Records"")";False;;False;
"('Dick Wagner', 'PARTICIPATES_IN', ""A-Square (Of Course): The Story of Michigan's Legendary A-Square Records"")";False;;False;
"('James Osterberg', 'PARTICIPATES_IN', ""A-Square (Of Course): The Story of Michigan's Legendary A-Square Records"")";False;;False;
"('John Sinclair', 'PARTICIPATES_IN', ""A-Square (Of Course): The Story of Michigan's Legendary A-Square Records"")";False;;False;
('Casa del Commun Tesoro', 'LOCATED_IN', 'Valletta');True;[('Casa del Commun Tesoro', 'LOCATED_IN', 'Valletta'), ('Casa del Commun Tesoro', 'LOCATED_IN', 'Valletta')];True;[('Casa del Commun Tesoro', 'LOCATED_IN', 'Malta'), ('Casa del Commun Tesoro', 'LOCATED_IN', 'Valletta'), ('Casa del Commun Tesoro', 'LOCATED_IN', 'Valletta'), ('Casa del Commun Tesoro', 'located in the administrative territorial entity', 'Valletta'), ('Casa del Commun Tesoro', 'description', 'building in Valletta, Malta')]
('Samuel Taylor Coleridge', 'WORKED_IN', 'Casa del Commun Tesoro');False;;False;
('Bibliotheca', 'LOCATED_IN', 'Valletta');False;;False;
('Diesel', 'CREATED', 'Project Blues: Saturday Suffering Fools');False;;False;
('Diesel', 'COLLABORATED_WITH', 'Bernie Bremond');False;;False;
('Diesel', 'COLLABORATED_WITH', 'Hank Lizotte');False;;False;
('Diesel', 'COLLABORATED_WITH', 'Mike Lizotte');False;;False;
('Diesel', 'COLLABORATED_WITH', 'Brian Lizotte');False;;False;
('Diesel', 'COLLABORATED_WITH', 'Lee Moloney');False;;False;
('Diesel', 'COLLABORATED_WITH', 'Richie Vez');False;;False;
('Blayney West Macquarie', 'LOCATED_IN', 'Blayney');True;[('Blayney', 'LOCATED_IN', 'Blayney Shire'), ('Blayney', 'LOCATED_IN', 'Blayney Shire')];True;[('Blayney West Macquarie', 'label', 'Blayney West Macquarie'), ('Blayney', 'LOCATED_IN', 'Australia'), ('Blayney', 'LOCATED_IN', 'New South Wales'), ('Blayney', 'LOCATED_IN', 'New South Wales'), ('Blayney', 'LOCATED_IN', 'Blayney Shire'), ('Blayney', 'LOCATED_IN', 'Blayney Shire'), ('Blayney', 'located in the administrative territorial entity', 'Blayney Shire'), ('Blayney', 'LOCATED_IN', 'Lindsay'), ('Blayney', 'LOCATED_IN', 'Lindsay'), ('Blayney', 'capital of', 'Blayney Shire')]
('Blayney West Macquarie', 'INCORPORATES', 'Blayney Advocate');False;;False;
('Blayney West Macquarie', 'INCORPORATES', 'Blayney Argus');False;;False;
('Blayney West Macquarie', 'INCORPORATES', 'Carcoar Herald');False;;True;[('Blayney', 'BORDERS_WITH', 'Carcoar'), ('Blayney', 'shares border with', 'Carcoar')]
('Casimir Christoph Schmidel', 'BORN_IN', 'Bayreuth, Germany');True;[('Casimir Christoph Schmidel', 'BORN_IN', 'Bayreuth')];True;[('Casimir Christoph Schmidel', 'BORN_IN', 'Bayreuth'), ('Casimir Christoph Schmidel', 'place of birth', 'Bayreuth'), ('Casimir Christoph Schmidel', 'HAS_NATIONALITY', 'German'), ('Casimir Christoph Schmidel', 'country of citizenship', 'Germany')]
('Casimir Christoph Schmidel', 'DIED_IN', 'Ansbach, Germany');True;[('Casimir Christoph Schmidel', 'DIED_IN', 'Ansbach')];True;[('Casimir Christoph Schmidel', 'DIED_IN', 'Ansbach'), ('Casimir Christoph Schmidel', 'place of death', 'Ansbach'), ('Casimir Christoph Schmidel', 'HAS_NATIONALITY', 'German'), ('Casimir Christoph Schmidel', 'country of citizenship', 'Germany')]
('Casimir Christoph Schmidel', 'HAS_OCCUPATION', 'Casimir Christoph Schmidel');False;;True;[('Casimir Christoph Schmidel', 'HAS_OCCUPATION', 'geologist'), ('Casimir Christoph Schmidel', 'occupation', 'geologist'), ('Casimir Christoph Schmidel', 'HAS_OCCUPATION', 'university teacher'), ('Casimir Christoph Schmidel', 'occupation', 'university teacher'), ('Casimir Christoph Schmidel', 'HAS_OCCUPATION', 'botanist'), ('Casimir Christoph Schmidel', 'occupation', 'botanist'), ('Casimir Christoph Schmidel', 'label', 'Casimir Christoph Schmidel'), ('Casimir Christoph Schmidel', 'alternative label', 'Schmidel'), ('Casimir Christoph Schmidel', 'HAS_SURNAME', 'Schmidel'), ('Casimir Christoph Schmidel', 'family name', 'Schmidel'), ('Casimir Christoph Schmidel', 'Commons category', 'Casimir Christoph Schmidel'), ('Casimir Christoph Schmidel', 'botanist author abbreviation', 'Schmidel')]
('Casimir Christoph Schmidel', 'BORN_ON', '18/12/1792');False;;True;[('Casimir Christoph Schmidel', 'BORN_ON', '21/11/1718'), ('Casimir Christoph Schmidel', 'DIED_ON', '18/12/1792')]
('Lluxita', 'LOCATED_IN', 'Ocurí Municipality');False;;True;[('Lluxita', 'LOCATED_IN', 'Bolivia'), ('Lluxita', 'LOCATED_IN', 'Potosí Department'), ('Lluxita', 'LOCATED_IN', 'Potosí Department'), ('Lluxita', 'LOCATED_IN', 'Bolivia'), ('Lluxita', 'LOCATED_IN', 'La Paz Department'), ('Lluxita', 'LOCATED_IN', 'La Paz Department'), ('Lluxita', 'LOCATED_IN', 'Cochabamba Department'), ('Lluxita', 'LOCATED_IN', 'Cochabamba Department'), ('Lluxita', 'LOCATED_IN', 'Potosí Department'), ('Lluxita', 'LOCATED_IN', 'Potosí Department')]
('Ocurí Municipality', 'LOCATED_IN', 'Chayanta Province');False;;False;
"(""Ch'aki Mayu (Chaqui Mayu)"", 'LOCATED_IN', 'Lluxita')";False;;True;"[(""Ch'aki Mayu"", 'LOCATED_IN', 'Bolivia')]"
('Monitor Latino', 'PART_OF_EVENT', 'Number-one songs of 2016 in Mexico');False;;False;
('AMPROFON', 'PART_OF_EVENT', 'Number-one songs of 2016 in Mexico');False;;False;
('Nahor', 'CHILD_OF', 'Serug');False;;True;[('Nahor', 'HAS_PARENT', 'Serug'), ('Nahor', 'father', 'Serug'), ('Nahor', 'child', 'Terah'), ('Nahor', 'description', 'Biblical character, son of Serug (Book of Genesis)'), ('Nahor', 'child', 'Bethuel'), ('Nahor', 'child', 'Kemuel'), ('Nahor', 'child', 'Tebah'), ('Nahor', 'child', 'Uz'), ('Nahor', 'child', 'Buz'), ('Nahor', 'child', 'Chesed'), ('Nahor', 'child', 'Hazo'), ('Nahor', 'child', 'Pildash'), ('Nahor', 'child', 'Gaham'), ('Nahor', 'child', 'Jidlaph'), ('Nahor', 'child', 'Maacah'), ('Nahor', 'child', 'Tahash')]
('Nahor', 'PARENT_OF', 'Terah');False;;True;[('Nahor', 'HAS_FAMILY_MEMBER', 'Terah'), ('Nahor', 'child', 'Terah'), ('Nahor', 'HAS_PARENT', 'Terah'), ('Nahor', 'father', 'Terah')]
('Nahor', 'GRANDPARENT_OF', 'Abraham');False;;True;[('Nahor', 'HAS_FAMILY_MEMBER', 'Abraham'), ('Nahor', 'sibling', 'Abraham')]
('Nahor', 'GRANDPARENT_OF', 'Sarah');False;;False;
('Nahor', 'GRANDPARENT_OF', 'Nahor II');False;;True;[('Nahor', 'different from', 'Nahor'), ('Nahor', 'label', 'Nahor')]
('Nahor', 'GRANDPARENT_OF', 'Haran');False;;True;[('Nahor', 'HAS_FAMILY_MEMBER', 'Haran'), ('Nahor', 'sibling', 'Haran')]
('Kyiv Naval Political College', 'LOCATED_IN', 'Building of Kyiv Naval Political College');False;;True;[('Kyiv Naval Political College', 'LOCATED_IN', 'Ukraine'), ('Kyiv Naval Political College', 'label', 'Kyiv Naval Political College')]
('National University of Kyiv-Mohyla Academy', 'LOCATED_IN', 'Building of Kyiv Naval Political College');False;;False;
('Kyiv Naval Political College', 'FOUNDED_BY', 'Vladimir Lenin');False;;False;
('Jack Olsen', 'AUTHORED', 'Screaming Jets');False;;False;
('Sydney Newman', 'PRODUCED_BY', 'Screaming Jets');False;;False;
('Screaming Jets', 'PART_OF', 'National Film Board of Canada');False;;True;[('Screaming Jets', 'PRODUCED_BY', 'National Film Board of Canada'), ('Screaming Jets', 'production company', 'National Film Board of Canada'), ('Screaming Jets', 'ORIGINATES_FROM', 'Canada'), ('Screaming Jets', 'country of origin', 'Canada'), ('Screaming Jets', 'instance of', 'film'), ('Screaming Jets', 'instance of', 'film'), ('Screaming Jets', 'PRODUCED_BY', 'National Film Board of Canada'), ('Screaming Jets', 'production company', 'National Film Board of Canada'), ('Screaming Jets', 'ORIGINATES_FROM', 'Canada'), ('Screaming Jets', 'country of origin', 'Canada')]
('Kathryn Aalto', 'BORN_IN', 'Escalon');False;;False;
('Kathryn Aalto', 'HAS_NATIONALITY', 'United States');False;;False;
('Exeter', 'LOCATED_IN', 'England');False;;True;[('Phillips Exeter Academy', 'LOCATED_IN', 'United States'), ('Phillips Exeter Academy', 'LOCATED_IN', 'Exeter'), ('Phillips Exeter Academy', 'LOCATED_IN', 'Exeter')]
('Escalon', 'LOCATED_IN', 'United States');False;;False;
('Indian Mountain Site', 'LOCATED_IN', 'Lyons');False;;False;
('Lyons', 'LOCATED_IN', 'Boulder County');False;;True;"[('Lyon', 'LOCATED_IN', 'Rhône'), ('Lyon', 'LOCATED_IN', 'Saône'), ('Lyon', 'LOCATED_IN', ""Tête d'Or Lake""), ('Lyon', 'LOCATED_IN', 'France'), ('Lyon', 'LOCATED_IN', 'Europe'), ('Lyon', 'LOCATED_IN', 'Urban Community of Lyon'), ('Lyon', 'LOCATED_IN', 'Urban Community of Lyon'), ('Lyon', 'LOCATED_IN', 'UTC+01:00'), ('Lyon', 'LOCATED_IN', 'UTC+02:00'), ('Lyons', 'LOCATED_IN', 'United States'), ('Lyons', 'LOCATED_IN', 'Walworth County'), ('Lyons', 'LOCATED_IN', 'Walworth County')]"
